benchmark,model,task,base_task,equation,matched,sa1_round,n_matched,n_located,max_steps,source,source_file
llm-srbench,no-llm,only_structure,only_structure,MatSci3,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/MatSci3.txt
llm-srbench,no-llm,only_structure,only_structure,MatSci4,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/MatSci4.txt
llm-srbench,no-llm,only_structure,only_structure,MatSci5,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/MatSci5.txt
llm-srbench,no-llm,only_structure,only_structure,MatSci6,1,1,2,2,30,scan,logs/llm-srbench/only_structure/no-llm/MatSci6.txt
llm-srbench,no-llm,only_structure,only_structure,MatSci7,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/MatSci7.txt
llm-srbench,no-llm,only_structure,only_structure,MatSci8,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/MatSci8.txt
llm-srbench,no-llm,only_structure,only_structure,MatSci9,1,6,1,1,30,scan,logs/llm-srbench/only_structure/no-llm/MatSci9.txt
llm-srbench,no-llm,only_structure,only_structure,CRK10,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK10.txt
llm-srbench,no-llm,only_structure,only_structure,CRK11,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK11.txt
llm-srbench,no-llm,only_structure,only_structure,CRK12,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK12.txt
llm-srbench,no-llm,only_structure,only_structure,CRK13,1,2,47,47,30,scan,logs/llm-srbench/only_structure/no-llm/CRK13.txt
llm-srbench,no-llm,only_structure,only_structure,CRK14,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK14.txt
llm-srbench,no-llm,only_structure,only_structure,CRK15,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK15.txt
llm-srbench,no-llm,only_structure,only_structure,CRK16,1,2,64,64,30,scan,logs/llm-srbench/only_structure/no-llm/CRK16.txt
llm-srbench,no-llm,only_structure,only_structure,CRK17,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK17.txt
llm-srbench,no-llm,only_structure,only_structure,CRK18,1,7,13,13,30,scan,logs/llm-srbench/only_structure/no-llm/CRK18.txt
llm-srbench,no-llm,only_structure,only_structure,CRK19,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK19.txt
llm-srbench,no-llm,only_structure,only_structure,CRK20,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK20.txt
llm-srbench,no-llm,only_structure,only_structure,CRK21,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK21.txt
llm-srbench,no-llm,only_structure,only_structure,CRK22,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK22.txt
llm-srbench,no-llm,only_structure,only_structure,CRK23,1,4,6,6,30,scan,logs/llm-srbench/only_structure/no-llm/CRK23.txt
llm-srbench,no-llm,only_structure,only_structure,CRK24,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK24.txt
llm-srbench,no-llm,only_structure,only_structure,CRK25,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK25.txt
llm-srbench,no-llm,only_structure,only_structure,CRK26,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK26.txt
llm-srbench,no-llm,only_structure,only_structure,CRK27,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK27.txt
llm-srbench,no-llm,only_structure,only_structure,CRK28,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK28.txt
llm-srbench,no-llm,only_structure,only_structure,CRK6,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK6.txt
llm-srbench,no-llm,only_structure,only_structure,CRK7,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK7.txt
llm-srbench,no-llm,only_structure,only_structure,CRK8,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK8.txt
llm-srbench,no-llm,only_structure,only_structure,CRK9,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/CRK9.txt
llm-srbench,no-llm,only_structure,only_structure,PO15,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO15.txt
llm-srbench,no-llm,only_structure,only_structure,PO16,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO16.txt
llm-srbench,no-llm,only_structure,only_structure,PO17,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO17.txt
llm-srbench,no-llm,only_structure,only_structure,PO18,1,1,34,34,30,scan,logs/llm-srbench/only_structure/no-llm/PO18.txt
llm-srbench,no-llm,only_structure,only_structure,PO19,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO19.txt
llm-srbench,no-llm,only_structure,only_structure,PO20,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO20.txt
llm-srbench,no-llm,only_structure,only_structure,PO21,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO21.txt
llm-srbench,no-llm,only_structure,only_structure,PO22,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO22.txt
llm-srbench,no-llm,only_structure,only_structure,PO23,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO23.txt
llm-srbench,no-llm,only_structure,only_structure,PO24,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO24.txt
llm-srbench,no-llm,only_structure,only_structure,PO25,1,1,27,27,30,scan,logs/llm-srbench/only_structure/no-llm/PO25.txt
llm-srbench,no-llm,only_structure,only_structure,PO26,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO26.txt
llm-srbench,no-llm,only_structure,only_structure,PO27,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO27.txt
llm-srbench,no-llm,only_structure,only_structure,PO28,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO28.txt
llm-srbench,no-llm,only_structure,only_structure,PO36,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO36.txt
llm-srbench,no-llm,only_structure,only_structure,PO37,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO37.txt
llm-srbench,no-llm,only_structure,only_structure,PO42,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO42.txt
llm-srbench,no-llm,only_structure,only_structure,PO43,0,no_match,0,0,30,no_match,logs/llm-srbench/only_structure/no-llm/PO43.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci10,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci10.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci11,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci11.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci12,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci12.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci13,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci13.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci14,1,6,1,1,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci14.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci16,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci16.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci18,1,3,1,1,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci18.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci19,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci19.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci20,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci20.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci21,1,2,6,6,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci21.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci22,1,5,54,54,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci22.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci23,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci23.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci24,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci24.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci25,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci25.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci28,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci28.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci8,1,3,13,13,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci8.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci9,1,6,1,1,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci9.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO0,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO0.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO10,1,2,57,57,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO10.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO11,1,2,14,14,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO11.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO12,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO12.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO13,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO13.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO14,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO14.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO15,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO15.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO1,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO1.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO2,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO2.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO3,1,1,2,2,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO3.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO4,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO4.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO5,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO5.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO6,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO6.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO7,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO7.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO8,1,5,5,5,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO8.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO9,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO9.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO16,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO16.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO17,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO17.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO18,1,2,67,67,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO18.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO19,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO19.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO20,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO20.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO21,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO21.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO22,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO22.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO23,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO23.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO24,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO24.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO25,1,1,47,47,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO25.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO26,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO26.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO27,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO27.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO28,1,2,43,42,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO28.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO29,1,2,25,25,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO29.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO30,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO30.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO31,1,5,5,5,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO31.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO32,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO32.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO33,1,1,49,49,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO33.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO34,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO34.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO35,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO35.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO36,1,3,60,60,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO36.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO37,1,2,53,53,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/PO37.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO38,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO38.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO39,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO39.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO40,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO40.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO41,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO41.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO42,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO42.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,PO43,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/PO43.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK11,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK11.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK12,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK12.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK13,1,1,45,45,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK13.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK14,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK14.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK15,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK15.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK16,1,0,47,47,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK16.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK17,1,1,60,60,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK17.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK18,1,1,33,33,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK18.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK19,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK19.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK20,1,1,31,31,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK20.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK21,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK21.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK22,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK22.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK23,1,2,22,22,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK23.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK24,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK24.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK25,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK25.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK26,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK26.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK27,1,2,39,39,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK27.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK28,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK28.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK29,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK29.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK30,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK30.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK31,1,23,1,1,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK31.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK32,1,2,49,49,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK32.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK33,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK33.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK34,1,1,51,51,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK34.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK35,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK35.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci0,1,1,20,20,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci0.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci1,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci1.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci2,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci2.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci3,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci3.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci4,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci4.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci5,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci5.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci6,1,0,24,24,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci6.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,MatSci7,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/MatSci7.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG0,1,1,66,66,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG0.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG10,1,0,53,53,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG10.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG11,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG11.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG12,1,1,16,16,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG12.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG13,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG13.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG14,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG14.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG15,1,1,51,51,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG15.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG16,1,1,54,54,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG16.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG17,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG17.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG18,1,0,21,21,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG18.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG19,1,1,57,57,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG19.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG1,1,9,61,61,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG1.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG20,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG20.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG21,1,5,5,5,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG21.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG22,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG22.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG23,1,13,37,37,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG23.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG2,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG2.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG3,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG3.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG4,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG4.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG5,1,0,37,37,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG5.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG6,1,1,17,16,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG6.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG7,1,1,62,62,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG7.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG8,1,1,53,53,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG8.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,BPG9,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG9.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK0,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK0.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK10,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK10.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK1,1,1,1,1,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK1.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK2,1,0,14,14,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK2.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK3,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK3.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK4,0,no_match,0,0,30,no_match,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK4.txt
llm-srbench,gpt-5-2,degen_mutator1,degen_mutator1,CRK5,1,1,54,54,30,scan,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK5.txt
